topic,polarity,claim_type,confidence,needs_verification,buyer_impact,claim_summary,source_channel,source_owner,source_title,source_url,source_video_id,timestamp_start,transcript_language,extraction_provider,extraction_method,content_reuse_policy,usage_rights,reuse_policy,raw_transcript_stored,claim_file,claim_dir
Subaru,neutral,review_needed,low,True,Pendiente de clasificar.,"Fuente externa registrada sobre Subaru; requiere subtitulo/AI o revision editorial para separar pros, contras y recomendaciones sin copiar el guion.",Sergio Oliveira,Sergio Oliveira,Subaru BRZ vs Mazda MX-5. ¿Cuál es el mejor?,https://www.youtube.com/watch?v=LZb5dDY_lAI,LZb5dDY_lAI,,,local,local_review_marker,paraphrased_claims_only,external-reference,embed_link_and_summarize_only,False,youtube-library-output/knowledge/claims/LZb5dDY_lAI.json,youtube-library-output/knowledge/claims
Subaru,neutral,review_needed,low,True,Pendiente de clasificar.,"Fuente externa registrada sobre Subaru; requiere subtitulo/AI o revision editorial para separar pros, contras y recomendaciones sin copiar el guion.",Sergio Oliveira,Sergio Oliveira,"Subaru Forester 2019, ¿La mejor en su clase?",https://www.youtube.com/watch?v=w13rqSdIQEw,w13rqSdIQEw,,,local,local_review_marker,paraphrased_claims_only,external-reference,embed_link_and_summarize_only,False,youtube-library-output/knowledge/claims/w13rqSdIQEw.json,youtube-library-output/knowledge/claims
Suzuki,neutral,review_needed,low,True,Pendiente de clasificar.,"Fuente externa registrada sobre Suzuki; requiere subtitulo/AI o revision editorial para separar pros, contras y recomendaciones sin copiar el guion.",Autoboutique 1/4 de Milla,Autoboutique 1/4 de Milla,"Mesa Autmotriz Febrero 19 | Mazda, Suzuki y Kia | Formula Automotriz",https://www.youtube.com/watch?v=Uszu_nmH-SA,Uszu_nmH-SA,,,local,local_review_marker,paraphrased_claims_only,external-reference,embed_link_and_summarize_only,False,youtube-library-output/knowledge/claims/Uszu_nmH-SA.json,youtube-library-output/knowledge/claims
Suzuki,neutral,review_needed,low,True,Pendiente de clasificar.,"Fuente externa registrada sobre Suzuki; requiere subtitulo/AI o revision editorial para separar pros, contras y recomendaciones sin copiar el guion.",Autoboutique 1/4 de Milla,Autoboutique 1/4 de Milla,"Pre día del niño, Nuevo Honda Type R, Suzuki Ertiga 2023, Tesla Cyber Truck | #59",https://www.youtube.com/watch?v=CwdTCbBrBfg,CwdTCbBrBfg,,,local,local_review_marker,paraphrased_claims_only,external-reference,embed_link_and_summarize_only,False,youtube-library-output/knowledge/claims/CwdTCbBrBfg.json,youtube-library-output/knowledge/claims
Suzuki,neutral,review_needed,low,True,Pendiente de clasificar.,"Fuente externa registrada sobre Suzuki; requiere subtitulo/AI o revision editorial para separar pros, contras y recomendaciones sin copiar el guion.",El Dios de los Autos,El Dios de los Autos,¡Ford está FURIOSO! Responde TOYOTA y Suzuki!!,https://www.youtube.com/watch?v=C0G0H_c_o48,C0G0H_c_o48,,,local,local_review_marker,paraphrased_claims_only,external-reference,embed_link_and_summarize_only,False,youtube-library-output/knowledge/claims/C0G0H_c_o48.json,youtube-library-output/knowledge/claims
Suzuki,neutral,review_needed,low,True,Pendiente de clasificar.,"Fuente externa registrada sobre Suzuki; requiere subtitulo/AI o revision editorial para separar pros, contras y recomendaciones sin copiar el guion.",Sergio Oliveira,Sergio Oliveira,Suzuki bajó los precios en toda su gama - La Cochera Radio 13 enero,https://www.youtube.com/watch?v=gUtXfK8gI44,gUtXfK8gI44,,,local,local_review_marker,paraphrased_claims_only,external-reference,embed_link_and_summarize_only,False,youtube-library-output/knowledge/claims/gUtXfK8gI44.json,youtube-library-output/knowledge/claims
Suzuki,neutral,review_needed,low,True,Pendiente de clasificar.,"Fuente externa registrada sobre Suzuki; requiere subtitulo/AI o revision editorial para separar pros, contras y recomendaciones sin copiar el guion.",Sergio Oliveira,Sergio Oliveira,Suzuki S-Cross. A veces la mejor opción es la que menos consideras.,https://www.youtube.com/watch?v=bCVDTzbi91A,bCVDTzbi91A,,,local,local_review_marker,paraphrased_claims_only,external-reference,embed_link_and_summarize_only,False,youtube-library-output/knowledge/claims/bCVDTzbi91A.json,youtube-library-output/knowledge/claims
Tesla,neutral,review_needed,low,True,Pendiente de clasificar.,"Fuente externa registrada sobre Tesla; requiere subtitulo/AI o revision editorial para separar pros, contras y recomendaciones sin copiar el guion.",Autoboutique 1/4 de Milla,Autoboutique 1/4 de Milla,"Pre día del niño, Nuevo Honda Type R, Suzuki Ertiga 2023, Tesla Cyber Truck | #59",https://www.youtube.com/watch?v=CwdTCbBrBfg,CwdTCbBrBfg,,,local,local_review_marker,paraphrased_claims_only,external-reference,embed_link_and_summarize_only,False,youtube-library-output/knowledge/claims/CwdTCbBrBfg.json,youtube-library-output/knowledge/claims
Tesla,neutral,review_needed,low,True,Pendiente de clasificar.,"Fuente externa registrada sobre Tesla; requiere subtitulo/AI o revision editorial para separar pros, contras y recomendaciones sin copiar el guion.",CarsLatino,CarsLatino,Los Mejores Conceptos de Tesla Motors *CarsLatino*,https://www.youtube.com/watch?v=3SchgtX-JsE,3SchgtX-JsE,,,local,local_review_marker,paraphrased_claims_only,external-reference,embed_link_and_summarize_only,False,youtube-library-output/knowledge/claims/3SchgtX-JsE.json,youtube-library-output/knowledge/claims
Tesla,positive,candidate_opinion,low,True,Pendiente de clasificar.,El video contiene una posible opinion favorable sobre Tesla; requiere revision editorial o AI antes de publicarse como afirmacion.,El Dios de los Autos,El Dios de los Autos,EL TESLA MODEL 3 ES El MEJOR AUTO DEL MUNDO,https://www.youtube.com/watch?v=hHIikqGcfD4,hHIikqGcfD4,,,local,local_candidate_no_verbatim,paraphrased_claims_only,external-reference,embed_link_and_summarize_only,False,youtube-library-output/knowledge/claims/hHIikqGcfD4.json,youtube-library-output/knowledge/claims
Toyota,neutral,review_needed,low,True,Pendiente de clasificar.,"Fuente externa registrada sobre Toyota; requiere subtitulo/AI o revision editorial para separar pros, contras y recomendaciones sin copiar el guion.",CarsLatino,CarsLatino,5 TOYOTA QUE NO DEBERÍAS COMPRAR Y 5 QUE SI *CarsLatino*,https://www.youtube.com/watch?v=pAJU2TINMkc,pAJU2TINMkc,,,local,local_review_marker,paraphrased_claims_only,external-reference,embed_link_and_summarize_only,False,youtube-library-output/knowledge/claims/pAJU2TINMkc.json,youtube-library-output/knowledge/claims
Toyota,neutral,review_needed,low,True,Pendiente de clasificar.,"Fuente externa registrada sobre Toyota; requiere subtitulo/AI o revision editorial para separar pros, contras y recomendaciones sin copiar el guion.",CarsLatino,CarsLatino,Los 10 Peores TOYOTA del Mundo! *CarsLatino*,https://www.youtube.com/watch?v=IPLcfL9-sBM,IPLcfL9-sBM,,,local,local_review_marker,paraphrased_claims_only,external-reference,embed_link_and_summarize_only,False,youtube-library-output/knowledge/claims/IPLcfL9-sBM.json,youtube-library-output/knowledge/claims
Toyota,neutral,review_needed,low,True,Pendiente de clasificar.,"Fuente externa registrada sobre Toyota; requiere subtitulo/AI o revision editorial para separar pros, contras y recomendaciones sin copiar el guion.",El Dios de los Autos,El Dios de los Autos,"Chevrolet ¡NUEVA Pick Up de $17,000 TIENE a Toyota y Ford de RODILLAS!",https://www.youtube.com/watch?v=hqsVHkRdSP4,hqsVHkRdSP4,,,local,local_review_marker,paraphrased_claims_only,external-reference,embed_link_and_summarize_only,False,youtube-library-output/knowledge/claims/hqsVHkRdSP4.json,youtube-library-output/knowledge/claims
Toyota,neutral,review_needed,low,True,Pendiente de clasificar.,"Fuente externa registrada sobre Toyota; requiere subtitulo/AI o revision editorial para separar pros, contras y recomendaciones sin copiar el guion.",El Dios de los Autos,El Dios de los Autos,NISSAN Y MITSUBISHI SON COMPRADOS POR MARCA CHINA - ENORME NOTICIA,https://www.youtube.com/watch?v=qG98Th4nygU,qG98Th4nygU,,,local,local_review_marker,paraphrased_claims_only,external-reference,embed_link_and_summarize_only,False,youtube-library-output/knowledge/claims/qG98Th4nygU.json,youtube-library-output/knowledge/claims
Toyota,neutral,review_needed,low,True,Pendiente de clasificar.,"Fuente externa registrada sobre Toyota; requiere subtitulo/AI o revision editorial para separar pros, contras y recomendaciones sin copiar el guion.",El Dios de los Autos,El Dios de los Autos,¡Ford está FURIOSO! Responde TOYOTA y Suzuki!!,https://www.youtube.com/watch?v=C0G0H_c_o48,C0G0H_c_o48,,,local,local_review_marker,paraphrased_claims_only,external-reference,embed_link_and_summarize_only,False,youtube-library-output/knowledge/claims/C0G0H_c_o48.json,youtube-library-output/knowledge/claims
Toyota,neutral,review_needed,low,True,Pendiente de clasificar.,"Fuente externa registrada sobre Toyota; requiere subtitulo/AI o revision editorial para separar pros, contras y recomendaciones sin copiar el guion.",Sergio Oliveira,Sergio Oliveira,Comparativa Toyota Prius vs Honda Insight,https://www.youtube.com/watch?v=-iHkQmXpWG4,-iHkQmXpWG4,,,local,local_review_marker,paraphrased_claims_only,external-reference,embed_link_and_summarize_only,False,youtube-library-output/knowledge/claims/-iHkQmXpWG4.json,youtube-library-output/knowledge/claims
Toyota,neutral,review_needed,low,True,Pendiente de clasificar.,"Fuente externa registrada sobre Toyota; requiere subtitulo/AI o revision editorial para separar pros, contras y recomendaciones sin copiar el guion.",Sergio Oliveira,Sergio Oliveira,De Toyota a Volvo - Me lo compro o no me lo compro,https://www.youtube.com/watch?v=N5eURT_FOTQ,N5eURT_FOTQ,,,local,local_review_marker,paraphrased_claims_only,external-reference,embed_link_and_summarize_only,False,youtube-library-output/knowledge/claims/N5eURT_FOTQ.json,youtube-library-output/knowledge/claims
Toyota,neutral,review_needed,low,True,Pendiente de clasificar.,"Fuente externa registrada sobre Toyota; requiere subtitulo/AI o revision editorial para separar pros, contras y recomendaciones sin copiar el guion.",Sergio Oliveira,Sergio Oliveira,¿Me lo compro o no me lo compro? | Con Lalo Vargas | Toyota,https://www.youtube.com/watch?v=-HTgIYuKJi0,-HTgIYuKJi0,,,local,local_review_marker,paraphrased_claims_only,external-reference,embed_link_and_summarize_only,False,youtube-library-output/knowledge/claims/-HTgIYuKJi0.json,youtube-library-output/knowledge/claims
Volkswagen,neutral,review_needed,low,True,Pendiente de clasificar.,"Fuente externa registrada sobre Volkswagen; requiere subtitulo/AI o revision editorial para separar pros, contras y recomendaciones sin copiar el guion.",Autoboutique 1/4 de Milla,Autoboutique 1/4 de Milla,Volkswagen Polo 2020 | PruebameLa... Nave #112 | Reseña,https://www.youtube.com/watch?v=FTgw6q07d9w,FTgw6q07d9w,,,local,local_review_marker,paraphrased_claims_only,external-reference,embed_link_and_summarize_only,False,youtube-library-output/knowledge/claims/FTgw6q07d9w.json,youtube-library-output/knowledge/claims
Volkswagen,neutral,review_needed,low,True,Pendiente de clasificar.,"Fuente externa registrada sobre Volkswagen; requiere subtitulo/AI o revision editorial para separar pros, contras y recomendaciones sin copiar el guion.",CarsLatino,CarsLatino,5 VOLKSWAGEN QUE NO DEBERÍAS COMPRAR Y 5 QUE SI *CarsLatino*,https://www.youtube.com/watch?v=yyB2uL3FoM8,yyB2uL3FoM8,,,local,local_review_marker,paraphrased_claims_only,external-reference,embed_link_and_summarize_only,False,youtube-library-output/knowledge/claims/yyB2uL3FoM8.json,youtube-library-output/knowledge/claims
Volkswagen,neutral,review_needed,low,True,Pendiente de clasificar.,"Fuente externa registrada sobre Volkswagen; requiere subtitulo/AI o revision editorial para separar pros, contras y recomendaciones sin copiar el guion.",CarsLatino,CarsLatino,Prueba de Manejo Volkswagen Jetta (Bora) GLI 2007 y algo mas *CarsLatino*,https://www.youtube.com/watch?v=zd9Q6h0GCUU,zd9Q6h0GCUU,,,local,local_review_marker,paraphrased_claims_only,external-reference,embed_link_and_summarize_only,False,youtube-library-output/knowledge/claims/zd9Q6h0GCUU.json,youtube-library-output/knowledge/claims
Volkswagen,neutral,review_needed,low,True,Pendiente de clasificar.,"Fuente externa registrada sobre Volkswagen; requiere subtitulo/AI o revision editorial para separar pros, contras y recomendaciones sin copiar el guion.",El Dios de los Autos,El Dios de los Autos,HYUNDAI i10 VS. VOLKSWAGEN UP! ¿CUAL ES MEJOR?,https://www.youtube.com/watch?v=1_3A_7ajBFY,1_3A_7ajBFY,,,local,local_review_marker,paraphrased_claims_only,external-reference,embed_link_and_summarize_only,False,youtube-library-output/knowledge/claims/1_3A_7ajBFY.json,youtube-library-output/knowledge/claims
Volkswagen,neutral,review_needed,low,True,Pendiente de clasificar.,"Fuente externa registrada sobre Volkswagen; requiere subtitulo/AI o revision editorial para separar pros, contras y recomendaciones sin copiar el guion.",Jaime Gabaldoni,Jaime Gabaldoni,Detalles del ultimo Volkswagen Passat | Prueba de Manejo [4K],https://www.youtube.com/watch?v=HGMlyLVXiU0,HGMlyLVXiU0,,,local,local_review_marker,paraphrased_claims_only,external-reference,embed_link_and_summarize_only,False,youtube-library-output/knowledge/claims/HGMlyLVXiU0.json,youtube-library-output/knowledge/claims
Volkswagen,neutral,review_needed,low,True,Pendiente de clasificar.,"Fuente externa registrada sobre Volkswagen; requiere subtitulo/AI o revision editorial para separar pros, contras y recomendaciones sin copiar el guion.",Sergio Oliveira,Sergio Oliveira,De Toyota a Volvo - Me lo compro o no me lo compro,https://www.youtube.com/watch?v=N5eURT_FOTQ,N5eURT_FOTQ,,,local,local_review_marker,paraphrased_claims_only,external-reference,embed_link_and_summarize_only,False,youtube-library-output/knowledge/claims/N5eURT_FOTQ.json,youtube-library-output/knowledge/claims
Volkswagen,neutral,review_needed,low,True,Pendiente de clasificar.,"Fuente externa registrada sobre Volkswagen; requiere subtitulo/AI o revision editorial para separar pros, contras y recomendaciones sin copiar el guion.",Sergio Oliveira,Sergio Oliveira,Volkswagen Taos 2025 - Te digo para quién es la mejor opción,https://www.youtube.com/watch?v=bdABjkUlKVg,bdABjkUlKVg,,,local,local_review_marker,paraphrased_claims_only,external-reference,embed_link_and_summarize_only,False,youtube-library-output/knowledge/claims/bdABjkUlKVg.json,youtube-library-output/knowledge/claims
Volvo,neutral,review_needed,low,True,Pendiente de clasificar.,"Fuente externa registrada sobre Volvo; requiere subtitulo/AI o revision editorial para separar pros, contras y recomendaciones sin copiar el guion.",El Dios de los Autos,El Dios de los Autos,COMPRÉ UN VOLVO XC40 HIBRIDO ¿REALMENTE DESTROZA AL BMW X1?,https://www.youtube.com/watch?v=oKHE7t_hGjs,oKHE7t_hGjs,,,local,local_review_marker,paraphrased_claims_only,external-reference,embed_link_and_summarize_only,False,youtube-library-output/knowledge/claims/oKHE7t_hGjs.json,youtube-library-output/knowledge/claims
Volvo,neutral,review_needed,low,True,Pendiente de clasificar.,"Fuente externa registrada sobre Volvo; requiere subtitulo/AI o revision editorial para separar pros, contras y recomendaciones sin copiar el guion.",Sergio Oliveira,Sergio Oliveira,De Toyota a Volvo - Me lo compro o no me lo compro,https://www.youtube.com/watch?v=N5eURT_FOTQ,N5eURT_FOTQ,,,local,local_review_marker,paraphrased_claims_only,external-reference,embed_link_and_summarize_only,False,youtube-library-output/knowledge/claims/N5eURT_FOTQ.json,youtube-library-output/knowledge/claims
Volvo,neutral,review_needed,low,True,Pendiente de clasificar.,"Fuente externa registrada sobre Volvo; requiere subtitulo/AI o revision editorial para separar pros, contras y recomendaciones sin copiar el guion.",Sergio Oliveira,Sergio Oliveira,Volvo XC40. Prueba de que lo seguro y económico no tiene que ser aburrido.,https://www.youtube.com/watch?v=lxul6hl3wgE,lxul6hl3wgE,,,local,local_review_marker,paraphrased_claims_only,external-reference,embed_link_and_summarize_only,False,youtube-library-output/knowledge/claims/lxul6hl3wgE.json,youtube-library-output/knowledge/claims
